Community,Sex,Percent Shared Markers,Database,Enrichment FDR,nGenes,Pathway Genes,Fold Enrichment,Pathway ID, Pathway Name,URL,Genes
2,F ,10,GO:BP,2.92751061690328E-05,73,1631,1.87752291663769,GO:0043067, reg. of programmed cell death,http://amigo.geneontology.org/amigo/term/GO:0043067, Tmbim4  Clu  Tnfrsf12a  Ddit3  Ptms  Herpud1  Hspb6  Mcl1  Ccnl1  Actb  Hspb1  Prdx2  Sod1  Nr4a1  Mt1  Ntrk2  Cebpb  Sp110  Araf  Klf4  Cdc42  Pttg1ip  Gadd45b  Hspa8  Ubb  Hsp90b1  Vdac1  Btg2  Hsp90aa1  Gadd45g  Trim35  Mapk8ip2  Hsp90ab1  Snca  Hspd1  Atf3  Nr4a2  Hspa5  Dnaja1  Phip  Gnai2  Ucp2  Egr3  Grn  Smpd1  Ppp1r10  Ptpa  Zfp36  Scg2  Jun  Socs3  Prnp  Brms1  Cdkn2d  Ckmt1  Nr3c1  Sncb  Ppp2r1a  Vdac2  Egr1  Irs2  Cited2  Atf4  Six1  Atp6v0c  Cst3  Anxa5  Serbp1  Btg1  Ppp1r15a  Gapdh  Eno1b  Hsph1
2,F ,10,GO:BP,3.4088918703866E-05,73,1652,1.86708256677687,GO:0009719, response to endogenous stimulus,http://amigo.geneontology.org/amigo/term/GO:0009719, Stat3  Nr4a1  Nr3c1  Nr4a2  Pkm  Irs2  Insig1  Ntrk2  Brms1  Atp1a2  Epha5  Egr1  Cited2  Zfp36  Npas4  Jun  Socs3  Cebpb  Fosb  Calr  Hspa8  Crhr1  Hsp90b1  Actr2  Btg2  Ddx5  Srsf5  Fos  Hsp90aa1  Bsg  Hsp90ab1  Caly  Hspd1  Hspa5  Pcna  Errfi1  Nsg1  Actb  Phip  Gnai2  Cdo1  Ucp2  Egr3  Klf9  Btg1  Egr2  Uqcrfs1  Stub1  Akap9  Atf4  Six1  Ier2  Klf2  Grb2  Rnf14  Jund  Prnp  Snrpn  Tmem38a  Acsl1  Ddit3  Hadha  Dnaja1  Adrm1  Ptges3  Irf1  Nrxn1  Actr3  Anxa5  Mat2a  Cfl1  Ctsl  Srsf3
2,F ,10,GO:BP,5.67651701493778E-05,71,1600,1.86076738813057,GO:0042981, reg. of apoptotic proc.,http://amigo.geneontology.org/amigo/term/GO:0042981, Tmbim4  Clu  Tnfrsf12a  Ddit3  Ptms  Herpud1  Hspb6  Mcl1  Ccnl1  Actb  Hspb1  Prdx2  Sod1  Nr4a1  Mt1  Ntrk2  Cebpb  Sp110  Araf  Klf4  Cdc42  Pttg1ip  Gadd45b  Hspa8  Ubb  Hsp90b1  Vdac1  Btg2  Hsp90aa1  Gadd45g  Trim35  Mapk8ip2  Hsp90ab1  Snca  Hspd1  Atf3  Nr4a2  Hspa5  Dnaja1  Phip  Gnai2  Ucp2  Egr3  Grn  Smpd1  Ppp1r10  Ptpa  Zfp36  Scg2  Jun  Socs3  Prnp  Brms1  Cdkn2d  Ckmt1  Nr3c1  Sncb  Ppp2r1a  Vdac2  Egr1  Irs2  Cited2  Atf4  Six1  Anxa5  Serbp1  Btg1  Ppp1r15a  Gapdh  Eno1b  Hsph1
2,F ,10,GO:BP,4.29250655096504E-06,90,2595,1.8155930871956,GO:0002376, immune system proc.,http://amigo.geneontology.org/amigo/term/GO:0002376, Lgals9  Prdx2  Wfdc2  Irf1  Ctsl  Akirin1  Tmem176a  Hspd1  Ifi44  Tmem176b  Scg2  Il18bp  Actb  Cebpb  Cdc42  Nfkbia  Fos  Nmi  Egr3  Irs2  Cd47  Actg1  Klf4  Rab3b  Calr  Stat3  Ifi35  Hspa8  Sqstm1  Crhr1  Dbnl  Hsp90aa1  Clu  Trim35  Alcam  Bsg  Pja2  Map3k8  Psmb8  Snca  Usp18  Ptms  Rab6a  Lamp1  Psmb10  St3gal4  Grn  Smpd1  Polr3k  Zfp36  Jun  Nfil3  Gapdh  Flot1  Sp110  Jund  Psmb9  Actr2  Id2  Sod1  Actr3  Lmo4  Cited2  Six1  Cebpd  Clptm1  Psap  Wdr1  Atp6ap1  Rtn4  Psme1  Ndfip1  Ecm1  Ppp3ca  Eif2ak1  Tiparp  Nfkbiz  Egr1  Adrm1  Atf4  Klf13  Klf2  Psme2b  Prnp  Gmpr2  Hspb1  Ywhaz  Igtp  Fth1  Hsph1
2,F ,10,GO:BP,1.89450075450823E-06,97,2206,1.79899895682876,GO:0008219, cell death,http://amigo.geneontology.org/amigo/term/GO:0008219, Anxa6  Tmbim4  Clu  Tnfrsf12a  Ddit3  Snca  Hspd1  Ptms  Herpud1  Tmem109  Sncb  Hspb6  Mcl1  Ccnl1  Actb  Psap  Hspb1  Prdx2  Sod1  Nr4a1  Mt1  Atf4  Ntrk2  Cebpb  Sp110  Araf  Peg3  Puf60  Klf4  Eno2  Cdc42  Pttg1ip  Gadd45b  Hspa8  Sqstm1  Crhr1  Irf1  Ubb  Hsp90b1  Vdac1  Btg2  Ddx5  Fos  Hsp90aa1  Gadd45g  Vdac2  Trim35  Mapk8ip2  Hsp90ab1  Atf3  Nr4a2  Hspa5  Dnaja1  Nsg1  Mef2a  Lamp1  Phip  Pkm  Gnai2  Ucp2  Egr3  Grn  Smpd1  Egr1  Ppp1r10  Ptpa  Ppp1r15a  Gskip  Zfp36  Scg2  Six1  Jun  Socs3  Gapdh  Prnp  Brms1  Cdkn2d  Ckmt1  Ywhaz  Nr3c1  Ppp2r1a  Irs2  Cited2  Stat3  Atp6ap1  Atp6v0c  Fth1  Cst3  Anxa5  Lzts2  Serbp1  Btg1  Eno1b  Ptges3  Gm45234  Ctsl  Hsph1
2,F ,10,GO:BP,1.34848076402563E-08,131,3454,1.77216125256073,GO:0010033, response to organic substance,http://amigo.geneontology.org/amigo/term/GO:0010033, Calr  Stat3  Hspa8  Hsp90b1  Ly6h  Nr4a1  Nr3c1  Hspd1  Nr4a2  Hspa5  Vcp  Herpud1  Pkm  Irs2  Stub1  Os9  Insig1  Ubqln2  Ntrk2  Igtp  Ifi47  Brms1  Klf4  Cdc42  Atp1a2  Dnaaf2  Nfkbia  Tuba1b  Hsp90ab1  Ddit3  Anxa5  Ecm1  Epha5  Egr2  Egr1  Cited2  Atf4  Zfp36  Npas4  Jun  Socs3  Cfl1  Cebpb  Nfil3  Eno1b  Hadhb  Actg1  Fosb  Eno2  Hspb1  Cnp  Homer1  Slc3a2  Crhr1  Acsl1  Irf1  Actr2  Btg2  Ddx5  Srsf5  Fos  Hsp90aa1  Clu  Sod1  Bsg  Caly  Snca  Rgs2  Nmi  Pcna  Map1lc3a  Ppp3ca  Akr1a1  Psmb2  Errfi1  Nsg1  Actb  Usp18  Phip  Gnai2  Cdo1  Ucp2  Egr3  Klf9  Tiparp  Btg1  Smpd1  Rnf139  Uqcrfs1  Mcl1  Akap9  Six1  Xrcc1  Ier2  Klf2  Cd47  Flot1  Grb2  Rnf14  Jund  Prnp  Cdkn2d  Snrpn  Eif4a2  Enah  Srsf7  Mat2a  Idi1  Spock2  Srsf3  Actr3  Tmem38a  Lgals9  Psap  Prdx2  Zbtb20  Hadha  Atf3  Dnaja1  Ndn  Adrm1  Ppp1r15a  Nnat  Ptges3  Nedd8  Nrxn1  Grn  Gapdh  Ctsl  Sdf4  Hsph1
2,F ,10,GO:BP,2.39436828197384E-05,87,2026,1.76410014585412,GO:0012501, programmed cell death,http://amigo.geneontology.org/amigo/term/GO:0012501, Anxa6  Tmbim4  Clu  Tnfrsf12a  Ddit3  Hspd1  Ptms  Herpud1  Tmem109  Hspb6  Mcl1  Ccnl1  Actb  Hspb1  Prdx2  Sod1  Nr4a1  Mt1  Atf4  Ntrk2  Cebpb  Sp110  Araf  Peg3  Puf60  Klf4  Cdc42  Pttg1ip  Gadd45b  Hspa8  Sqstm1  Irf1  Ubb  Hsp90b1  Vdac1  Btg2  Ddx5  Hsp90aa1  Gadd45g  Vdac2  Trim35  Mapk8ip2  Hsp90ab1  Snca  Atf3  Nr4a2  Hspa5  Dnaja1  Nsg1  Mef2a  Lamp1  Phip  Pkm  Gnai2  Ucp2  Egr3  Grn  Smpd1  Ppp1r10  Ptpa  Ppp1r15a  Gskip  Zfp36  Scg2  Six1  Jun  Socs3  Gapdh  Prnp  Brms1  Cdkn2d  Ckmt1  Nr3c1  Sncb  Ppp2r1a  Egr1  Irs2  Cited2  Atp6v0c  Cst3  Anxa5  Serbp1  Btg1  Eno1b  Gm45234  Ctsl  Hsph1
2,F ,10,GO:MF,6.61153821077974E-06,105,2280,1.70753480681448,GO:0019899, enzyme binding,http://amigo.geneontology.org/amigo/term/GO:0019899, Ubc  Nedd8  Sqstm1  Ubb  Nell2  Sumo1  Map1lc3a  Actb  Mef2a  Rnf14  Brms1  Hspb1  Irs2  Ppp1r15a  Zfp36  Calr  Stat3  Psap  Eno2  Dnajb1  Cdc42  Hspa8  Hsp90b1  Vdac1  Rtn4  Ywhae  Nfkbia  Srsf5  Npc2  Hsp90aa1  Clu  Ywhaz  Mapk8ip2  Sod1  Tuba1b  Hsp90ab1  Pja2  Atp6v0c  Nr3c1  Dctn2  Hdhd2  Nop58  Tuba4a  Psmd1  Atp1b1  Hspa5  Pcna  Mapre1  Ecm1  Ppp3ca  Dnaja1  Vcp  Clta  Errfi1  Tmem106b  Gnb2  Lamp1  Terf2ip  Cct2  Rnf139  Egr2  Egr1  Ppp1r10  Ptpa  Stub1  Cited2  Os9  Atf4  Gskip  Paxx  Xrcc1  Jun  Ntrk2  Flot1  Grb2  Actg1  Ptges3  Jund  Cdkn2d  Lgals9  Atp6ap1  Rheb  Cebpb  Gapdh  Srsf3  Prnp  Klf4  Hnrnpa2b1  Pgam1  Arhgdia  Snca  Hspd1  Actr3  Cst3  Nsfl1c  Anxa5  Rab6a  Pebp1  Oaz1  Btg1  Adrm1  Cfl1  Eno1b  Igtp  Gm45234
2,F ,10,GO:BP,0.000162059332374232,82,1972,1.70403254810286,GO:0006915, apoptotic proc.,http://amigo.geneontology.org/amigo/term/GO:0006915, Anxa6  Tmbim4  Clu  Tnfrsf12a  Ddit3  Hspd1  Ptms  Herpud1  Tmem109  Hspb6  Mcl1  Ccnl1  Actb  Hspb1  Prdx2  Sod1  Nr4a1  Mt1  Atf4  Ntrk2  Cebpb  Sp110  Araf  Peg3  Puf60  Klf4  Cdc42  Pttg1ip  Gadd45b  Hspa8  Sqstm1  Irf1  Ubb  Hsp90b1  Vdac1  Btg2  Ddx5  Hsp90aa1  Gadd45g  Vdac2  Trim35  Mapk8ip2  Hsp90ab1  Snca  Atf3  Nr4a2  Hspa5  Dnaja1  Nsg1  Mef2a  Phip  Gnai2  Ucp2  Egr3  Grn  Smpd1  Ppp1r10  Ptpa  Ppp1r15a  Gskip  Zfp36  Scg2  Six1  Jun  Socs3  Gapdh  Prnp  Brms1  Cdkn2d  Ckmt1  Nr3c1  Sncb  Ppp2r1a  Egr1  Irs2  Cited2  Anxa5  Serbp1  Btg1  Eno1b  Gm45234  Hsph1
2,F ,10,GO:MF,0.00271272848737053,64,1530,1.66153241319274,GO:0044877, protein-containing complex binding,http://amigo.geneontology.org/amigo/term/GO:0044877, Wdr1  Dstn  Anxa6  Actr2  Dbnl  Actr3  Tpm3  Sparcl1  Arpc1a  Gnai2  Eif1  Irs2  Adrm1  Eif4h  Cfl1  Hspa5  Calr  Eno2  Homer1  Atp6v0d1  Sqstm1  Crhr1  Ddx5  Scfd1  Fos  Clu  Mapk8ip2  Kcnip2  Dctn2  Caly  Hadha  Snca  Hspd1  Nop58  Ndufa8  Pcna  Ppp3ca  Vcp  Clta  Gnb2  Phip  Snx2  Serbp1  Uqcrfs1  Zfp36  Npas4  Jun  Grb2  H3f3a  Prnp  Vdac1  Rtn4  Ywhae  Nfkbia  Ctsl  Ywhaz  Nrxn1  Nr3c1  Oaz1  Mcl1  Abcf1  Eif1a  Hadhb  Tusc3
2,F ,10,GO:BP,1.46822078204829E-05,116,3162,1.60947900017259,GO:0070887, cellular response to chemical stimulus,http://amigo.geneontology.org/amigo/term/GO:0070887, Stat3  Prdx2  Hspa8  Ly6h  Sod1  Nr4a1  Akirin1  Nr3c1  Hspd1  Nr4a2  Hspa5  Vcp  Mt1  Herpud1  Pkm  Irs2  Stub1  Insig1  Scg2  Ntrk2  Igtp  Ifi47  Brms1  Fosb  Psap  Hspb1  Cdc42  Atp1a2  Rtn4  Id2  Nfkbia  Fos  Tuba1b  Hsp90ab1  Ddit3  Pcna  Ecm1  Epha5  Egr2  Egr1  Cited2  Atf4  Zfp36  Npas4  Jun  Socs3  Cebpb  Nfil3  Eno1b  Hadhb  Actg1  Jund  Prnp  Klf4  Calr  Atp6v0d1  Crhr1  Acsl1  Irf1  Atp6ap1  Hsp90b1  Actr2  Ddx5  Srsf5  Clu  Bsg  Caly  Snca  Sumo1  Nmi  Map1lc3a  Ppp3ca  Dnaja1  Akr1a1  Errfi1  Nsg1  Actb  Usp18  Mef2a  Phip  Gnai2  Ucp2  Egr3  Klf9  Tiparp  Smpd1  Selenof  Mcl1  Akap9  Os9  Gskip  Six1  Klf2  Cd47  Flot1  Grb2  Rnf14  Eif4a2  Enah  Srsf7  Mat2a  Spock2  Srsf3  Actr3  Tmem38a  Zbtb20  Atf3  Ndn  Adrm1  Ppp1r15a  Ptges3  Nrxn1  Anxa5  Fus  Cfl1  Gapdh
3,M,10,GO:BP,1.6619007636509E-05,10,21,8.34737475552881,GO:0042026, protein refolding,http://amigo.geneontology.org/amigo/term/GO:0042026, Hspb1  Hspa8  Dnajb2  Hspa5  Dnaja1  Dnaja2  Dnaja4  Hspa13  Hspd1  Hsp90aa1
3,M,10,GO:MF,2.74752013107644E-06,13,32,6.83248081841432,GO:0140662, ATP-dependent protein folding chaperone,http://amigo.geneontology.org/amigo/term/GO:0140662, Cct4  Hspa8  Hsp90aa1  Hsp90ab1  Cct8  Hspa4l  Hspd1  Hspa5  Cct6a  Hsph1  Hspa13  Tcp1  Hspe1
3,M,10,GO:MF,9.07830299489706E-05,10,25,6.45024412927226,GO:0001671, ATPase activator activity,http://amigo.geneontology.org/amigo/term/GO:0001671, Ahsa2  Ahsa1  Dnajb2  Atp1b1  Dnajb1  Dnajb4  Dnaja1  Dnaja2  Rab3a  Rab6a
3,M,10,GO:MF,0.000127250996196422,11,33,5.57485385458531,GO:0140677, molecular function activator activity,http://amigo.geneontology.org/amigo/term/GO:0140677, Ahsa2  Ahsa1  Dnajb2  Atp1b1  Dnajb1  Dnajb4  Dnaja1  Dnaja2  Rab3a  Jmjd6  Rab6a
3,M,10,GO:MF,2.74752013107644E-06,16,51,5.40591888929485,GO:0044183, protein folding chaperone,http://amigo.geneontology.org/amigo/term/GO:0044183, Hspb1  Hspa8  Hspa5  Hspa13  Dnajb1  Cct4  Hsp90aa1  Hsp90ab1  Cct8  Hspa4l  Hspd1  Pdcl3  Cct6a  Hsph1  Tcp1  Hspe1
3,M,10,GO:BP,7.01927652468932E-06,18,66,4.91210899075349,GO:0061077, chaperone-mediated protein folding,http://amigo.geneontology.org/amigo/term/GO:0061077, Dnajb1  Hspa8  Dnajb2  Hspa5  Dnajb4  Hspa13  Hspe1  Hsph1  Hspb1  Cct4  Clu  Cct8  Pdcl3  Ppid  Cct6a  Tcp1  Ptges3  Sgta
3,M,10,KEGG,0.00658281216222853,8,37,4.20460358056266,Path:mmu05216, Thyroid cancer,http://www.genome.jp/kegg-bin/show_pathway?mmu05216,Bax  Cdkn1a  Gadd45a  Hras  Gadd45b  Gadd45g  Map2k2  Tpm3
3,M,10,GO:MF,0.00100500279050728,12,52,4.15332792714116,GO:0030544, Hsp70 protein binding,http://amigo.geneontology.org/amigo/term/GO:0030544, Dnajb1  Dnajb2  Hikeshi  Bax  Stip1  Dnaja1  Rps3  Dnaja2  Dnaja4  Dnajb9  Nr3c1  Ppid
3,M,10,GO:MF,2.88383236517164E-06,21,90,4.13890664961637,GO:0051082, unfolded protein binding,http://amigo.geneontology.org/amigo/term/GO:0051082, Dnajb1  Cct4  Hspa8  Hsp90aa1  Hsp90ab1  Cct8  Dnajb2  Hspa5  Dnajb4  Nudc  Hspa13  Tcp1  Hspe1  Serpinh1  Clu  Dnaja1  Cct6a  Dnaja2  Dnaja4  Ptges3  Ube4b
3,M,10,GO:BP,2.72794900261142E-08,32,157,3.9146309198342,GO:0002181, cytoplasmic translation,http://amigo.geneontology.org/amigo/term/GO:0002181, Zfp385a  Rpl8  Rpl15  Rwdd1  Eif4a2  Eif3i  Cnbp  Rpl22l1  Rpl9  Eif2s2  Rpl13  Rps18  Rps27a  Rps14  Rps24  Rpl14  Rps3  Rpl4  Rps29  Rps19  Rps2  Rpl18a  Rpl18  Rpl3  Gm2000  Pkm  Slbp  Eif3c  Rpl10a  Csde1  Pabpc1  Eef2
3,M,10,KEGG,0.000665135805295195,13,68,3.84327046035806,Path:mmu05031, Amphetamine addiction,http://www.genome.jp/kegg-bin/show_pathway?mmu05031,Arc  Atf2  Atf4  Calm2  Camk2g  Fos  Fosb  Gnas  Gria2  Jun  Ppp1cc  Ppp3ca  Calml4
3,M,10,GO:BP,6.32356180080768E-09,37,173,3.7503562294483,GO:0006457, protein folding,http://amigo.geneontology.org/amigo/term/GO:0006457, Hspb1  Dnajb1  Cct4  Hspa8  Ahsa2  Ahsa1  Hsp90aa1  Dnajc3  Hsp90ab1  Cct8  Hspa4l  Hspd1  Pdcl3  Dnajb2  Hspa5  Pdia3  Ppid  Dnajb4  Dnaja1  Nudc  Hsph1  Dnaja2  Dnaja4  Nktr  Hspa13  Tcp1  Dnajc25  Ptges3  Hspe1  Ranbp2  Pofut2  Clu  Stip1  Cct6a  Tbcc  Sgta  Ube4b
3,M,10,KEGG,1.58865520482409E-06,26,130,3.61719572739582,Path:mmu03010, Ribosome,http://www.genome.jp/kegg-bin/show_pathway?mmu03010,Fau  Rps2  Rpl10a  Rpl18  Rpl9  Rps14  Rps18  Rps19  Rps24  Rps29  Rps5  Rpl8  Rpl13  Rps3  Rpl3  Rpl17  Mrps7  Rps27  Mrps16  Rpl15  Rpl14  Rpl4  Mrps11  Rpl22l1  Rpl18a  Rps27a
3,M,10,KEGG,0.00658281216222853,10,47,3.46110660595097,Path:mmu03050, Proteasome,http://www.genome.jp/kegg-bin/show_pathway?mmu03050,Psmd7  Psmb10  Psmb5  Psmc2  Psme1  Psmd3  Psmd13  Psma5  Psmb2  Adrm1
3,M,10,KEGG,0.00658281216222853,10,60,3.46110660595097,Path:mmu05134, Legionellosis,http://www.genome.jp/kegg-bin/show_pathway?mmu05134,Arf1  Clk1  Clk4  Eef1a1  Eef1a2  Hspa8  Hspd1  Nfkbia  Vcp  Rab1b
3,M,10,GO:MF,0.000101660696533965,20,111,3.37869930580928,GO:0051087, chaperone binding,http://amigo.geneontology.org/amigo/term/GO:0051087, Dnajb1  Dnajb9  Dnajc3  Hspd1  Dnajb2  Dnajb4  Dnaja1  Bag3  Dnaja2  Dnaja4  Ptges3  Hspe1  Atp1a2  Hspa8  Ahsa2  Ogdh  Ahsa1  Prnp  Bax  Stip1
3,M,10,KEGG,0.00658281216222853,11,78,3.25199808184143,Path:mmu01230, Biosynthesis of amino acids,http://www.genome.jp/kegg-bin/show_pathway?mmu01230,Eno2  Gapdh  Got2  Idh3b  Pgam1  Pkm  Taldo1  Tkt  Mat2a  Eno1b  Pycr2
3,M,10,GO:MF,3.25899124246786E-06,29,174,3.16558134959669,GO:0003735, structural constituent of ribosome,http://amigo.geneontology.org/amigo/term/GO:0003735, Rpl13  Rpl8  Rpl15  Rps27a  Mrpl57  Rps14  Rpl14  Rps3  Rpl4  Rps29  Rpl22l1  Rps19  Rps2  Mrps7  Rpl9  Mrps16  Rpl18  Rpl3  Gm2000  Rps27  Rps18  Rps5  Mrpl43  Rps24  Mrps11  Rpl10a  Fau  Rpl18a  Rpl17
3,M,10,GO:MF,2.57143647841131E-05,25,139,3.13949935495553,GO:0031072, heat shock protein binding,http://amigo.geneontology.org/amigo/term/GO:0031072, Dnajb1  Hspa8  Stip1  Dnajb2  Hspa5  Hspa13  Hikeshi  Ptges3  Bax  Ahsa2  Pttg1  Ogdh  Ahsa1  Hsp90ab1  Nr3c1  Ppid  Dnaja1  Rps3  Dnaja2  Dnaja4  Zfp36  Pdxp  Dnajb9  Nfkbia  Arhgdia
3,M,10,KEGG,0.00230922337656826,16,199,2.910879401928,Path:mmu05034, Alcoholism,http://www.genome.jp/kegg-bin/show_pathway?mmu05034,Atf2  Atf4  Calm2  Fosb  Gnai2  Gnas  Gnb2  Gnb3  Gng3  Grb2  H3f3a  Hras  Ppp1cc  Hdac11  Slc29a1  Calml4
3,M,10,KEGG,2.06851935525779E-05,28,235,2.87923940842878,Path:mmu05171, Coronavirus disease-COVID-19,http://www.genome.jp/kegg-bin/show_pathway?mmu05171,Fau  Fos  Jun  Rps2  Nfkbia  Rpl10a  Rpl18  Rpl9  Rps14  Rps18  Rps19  Rps24  Rps29  Rps5  Stat2  Stat3  Rpl8  Rpl13  Rps3  Rpl3  Rpl17  Rps27  Rpl15  Rpl14  Rpl4  Rpl22l1  Rpl18a  Rps27a
3,M,10,KEGG,2.63699567822459E-05,28,170,2.81797899548348,Path:mmu04141, Protein processing in endoplasmic reticulum,http://www.genome.jp/kegg-bin/show_pathway?mmu04141,Sec13  Atf4  Bax  Ddit3  Pdia3  Hspa5  Hspa8  Dnaja1  Hsph1  Hsp90ab1  Hsp90aa1  Ppp1r15a  Nfe2l2  Hspa4l  Rad23a  Os9  Ube2g2  Fbxo2  Vcp  Ubqln2  Dnaja2  Dnajb2  Ube4b  Herpud1  Ube2d3  Sec24a  Tusc3  Dnajb1
3,M,10,KEGG,0.000772658303700419,20,136,2.78245825184294,Path:mmu04210, Apoptosis,http://www.genome.jp/kegg-bin/show_pathway?mmu04210,Actb  Actg1  Atf4  Bax  Ctsd  Gadd45a  Ddit3  Fos  Hras  Jun  Lmna  Mcl1  Gadd45b  Nfkbia  Ripk1  Tuba1b  Tuba4a  Gadd45g  Map2k2  Ctsf
3,M,10,KEGG,1.64607158615177E-06,37,262,2.76342037959349,Path:mmu05012, Parkinson disease,http://www.genome.jp/kegg-bin/show_pathway?mmu05012,Atf4  Bax  Calm2  Camk2g  Ddit3  Gnai2  Gnas  Hspa5  Psmd7  Ndufv1  Nfe2l2  Psmb5  Psmc2  Psmd3  Tuba1b  Tuba4a  Tubb5  Ubb  Ubc  Ube2g2  Uchl1  Vdac2  Tubb4b  Psmd13  Psma5  Psmb2  Adrm1  Cyc1  Sdha  Uqcrc2  Tubb6  Ndufc2  Ndufa5  Ndufv2  Ndufs7  Calml4  Rps27a
3,M,10,KEGG,0.00551953235383198,18,149,2.50421242665864,Path:mmu04261, Adrenergic signaling in cardiomyocytes,http://www.genome.jp/kegg-bin/show_pathway?mmu04261,Atf2  Atf4  Atp1b1  Atp2a2  Calm2  Camk2g  Crem  Gnai2  Gnas  Ppp1cc  Ppp2ca  Tnni3  Tpm2  Tpm4  Ppp2r1a  Tpm3  Atp2b1  Calml4
3,M,10,KEGG,4.22617308822434E-05,33,266,2.49089214779344,Path:mmu05020, Prion disease,http://www.genome.jp/kegg-bin/show_pathway?mmu05020,Atf2  Atf4  Bax  Ddit3  Egr1  Hspa5  Hspa8  Psmd7  Ncam1  Ndufv1  Ppp3ca  Prnp  Psmb5  Psmc2  Stip1  Psmd3  Tuba1b  Tuba4a  Tubb5  Vdac2  Tubb4b  Psmd13  Psma5  Psmb2  Adrm1  Cyc1  Sdha  Uqcrc2  Tubb6  Ndufc2  Ndufa5  Ndufv2  Ndufs7
3,M,10,KEGG,0.00581098273736096,18,171,2.47989968465225,Path:mmu04022, cGMP-PKG signaling pathway,http://www.genome.jp/kegg-bin/show_pathway?mmu04022,Atf2  Atf4  Atp1b1  Atp2a2  Calm2  Gna11  Gnai2  Ppp1cc  Ppp3ca  Rgs2  Srf  Vdac2  Map2k2  Cngb1  Irs2  Atp2b1  Calml4  Atp1a2
3,M,10,GO:MF,4.12269967087799E-06,43,311,2.46045602673047,GO:0031625, ubiquitin protein ligase binding,http://amigo.geneontology.org/amigo/term/GO:0031625, Ubc  Gabarap  Ubb  Rps27a  Map1lc3a  Gabarapl2  Txnip  Trib1  Ckb  Tubb5  Fbxo7  Cacybp  Hspa8  Rtn4  Ywhae  Per1  Nfkbia  Hsp90aa1  Ripk1  Vcl  Clu  Tuba1b  Tmbim6  Cdkn1a  Hsp90ab1  Atp6v0c  Arih1  Pa2g4  Hspa5  Bcl10  Dnaja1  Vcp  Uchl1  Rnf34  Chek2  Usp2  Egr2  Mul1  Jun  Actg1  Tcp1  Hspd1  Dnajb2
3,M,10,KEGG,0.00613681668823672,18,152,2.45605449537675,Path:mmu04921, Oxytocin signaling pathway,http://www.genome.jp/kegg-bin/show_pathway?mmu04921,Actb  Actg1  Calm2  Camk2g  Cdkn1a  Eef2  Fos  Gnai2  Gnas  Hras  Jun  Ppp1cc  Ppp3ca  Rgs2  Map2k2  Camk1  Rcan1  Calml4
3,M,10,GO:MF,3.25899124246786E-06,45,329,2.43730598777845,GO:0044389, ubiquitin-like protein ligase binding,http://amigo.geneontology.org/amigo/term/GO:0044389, Ubc  Gabarap  Ubb  Rps27a  Map1lc3a  Gabarapl2  Txnip  Trib1  Ckb  Tubb5  Fbxo7  Cacybp  Hspa8  Rtn4  Ywhae  Per1  Nfkbia  Hsp90aa1  Ripk1  Vcl  Clu  Tuba1b  Tmbim6  Cdkn1a  Hsp90ab1  Atp6v0c  Arih1  Pa2g4  Hspa5  Bcl10  Dnaja1  Vcp  Uchl1  Rnf34  Chek2  Usp2  Egr2  Stat2  Mul1  Jun  Actg1  Tcp1  Cebpb  Hspd1  Dnajb2
3,M,10,KEGG,0.00387956886172329,21,216,2.38401023017903,Path:mmu05167, Kaposi sarcoma-associated herpesvirus infection,http://www.genome.jp/kegg-bin/show_pathway?mmu05167,Bax  Calm2  Cdkn1a  Fos  Gnb2  Gnb3  Gng3  Hras  Jun  Nfkbia  Ppp3ca  Stat2  Stat3  Ubb  Ubc  Zfp36  Map2k2  Rcan1  Map1lc3a  Calml4  Rps27a
3,M,10,KEGG,2.06851935525779E-05,43,365,2.27683990533267,Path:mmu05014, Amyotrophic lateral sclerosis,http://www.genome.jp/kegg-bin/show_pathway?mmu05014,Chchd10  Sec13  Actb  Actg1  Atf4  Bax  Ddit3  Gria2  Hspa5  Psmd7  Ndufv1  Ppp3ca  Psmb5  Psmc2  Ranbp2  Srsf3  Psmd3  Tuba1b  Tuba4a  Tubb5  Srsf7  Tubb4b  Psmd13  Psma5  Psmb2  Vcp  Nup98  Rab5a  Tomm40  Hnrnpa2b1  Ubqln2  Adrm1  Actr10  Cyc1  Map1lc3a  Sdha  Uqcrc2  Tubb6  Ndufc2  Ndufa5  Dctn2  Ndufv2  Ndufs7
3,M,10,GO:MF,0.00110874192012121,31,379,2.23302867825568,GO:0046982, protein heterodimerization activity,http://amigo.geneontology.org/amigo/term/GO:0046982, Bax  Ddit3  Mcl1  Nr4a2  Atf4  Npas4  Fbxo7  Phb2  Atp1a2  Ppp2r1a  Ywhah  Ppp2ca  Ywhae  Nr4a1  Vapa  Atp1b1  Atf3  Bhlhe40  Bhlhe41  Tpm4  Gadd45a  Taf7  Cebpb  H3f3a  Chrac1  Atf2  Mapk6  Sgta  Bcl10  Tpm2  Hes6
3,M,10,KEGG,0.00689943984078958,21,220,2.2074168797954,Path:mmu05203, Viral carcinogenesis,http://www.genome.jp/kegg-bin/show_pathway?mmu05203,Atf2  Atf4  Bax  Ccnd2  Cdkn1a  Egr2  Egr3  Grb2  Hras  Jun  Nfkbia  Pkm  Srf  Stat3  Ywhae  Ywhag  Ywhah  Gtf2b  Hdac11  Ywhab  Snw1
